,id,Response
30648,411758,1
30649,411759,1
30650,411760,0
30651,411761,1
30652,411762,0
30653,411763,0
30654,411764,0
30655,411765,0
30656,411766,1
30657,411767,1
30658,411768,1
30659,411769,0
30660,411770,0
30661,411771,1
30662,411772,0
30663,411773,1
30664,411774,0
30665,411775,0
30666,411776,0
30667,411777,1
30668,411778,0
30669,411779,0
30670,411780,0
30671,411781,0
30672,411782,1
30673,411783,1
30674,411784,0
30675,411785,0
30676,411786,0
30677,411787,0
30678,411788,1
30679,411789,0
30680,411790,0
30681,411791,0
30682,411792,1
30683,411793,0
30684,411794,1
30685,411795,0
30686,411796,0
30687,411797,0
30688,411798,0
30689,411799,1
30690,411800,0
30691,411801,0
30692,411802,0
30693,411803,0
30694,411804,0
30695,411805,0
30696,411806,1
30697,411807,1
30698,411808,0
30699,411809,0
30700,411810,0
30701,411811,0
30702,411812,1
30703,411813,0
30704,411814,1
30705,411815,1
30706,411816,1
30707,411817,0
30708,411818,1
30709,411819,0
30710,411820,0
30711,411821,0
30712,411822,0
30713,411823,0
30714,411824,0
30715,411825,0
30716,411826,0
30717,411827,0
30718,411828,0
30719,411829,0
30720,411830,0
30721,411831,0
30722,411832,0
30723,411833,0
30724,411834,1
30725,411835,0
30726,411836,1
30727,411837,1
30728,411838,0
30729,411839,0
30730,411840,0
30731,411841,0
30732,411842,0
30733,411843,1
30734,411844,0
30735,411845,0
30736,411846,0
30737,411847,0
30738,411848,1
30739,411849,0
30740,411850,1
30741,411851,1
30742,411852,0
30743,411853,0
30744,411854,0
30745,411855,0
30746,411856,0
30747,411857,0
30748,411858,0
30749,411859,0
30750,411860,0
30751,411861,0
30752,411862,0
30753,411863,0
30754,411864,0
30755,411865,1
30756,411866,0
30757,411867,0
30758,411868,1
30759,411869,0
30760,411870,0
30761,411871,0
30762,411872,0
30763,411873,1
30764,411874,0
30765,411875,0
30766,411876,0
30767,411877,0
30768,411878,1
30769,411879,0
30770,411880,1
30771,411881,0
30772,411882,0
30773,411883,1
30774,411884,0
30775,411885,0
30776,411886,0
30777,411887,1
30778,411888,0
30779,411889,0
30780,411890,0
30781,411891,0
30782,411892,0
30783,411893,0
30784,411894,1
30785,411895,0
30786,411896,0
30787,411897,0
30788,411898,1
30789,411899,0
30790,411900,0
30791,411901,0
30792,411902,0
30793,411903,0
30794,411904,1
30795,411905,1
30796,411906,0
30797,411907,1
30798,411908,0
30799,411909,0
30800,411910,0
30801,411911,0
30802,411912,0
30803,411913,0
30804,411914,0
30805,411915,0
30806,411916,0
30807,411917,0
30808,411918,0
30809,411919,0
30810,411920,0
30811,411921,0
30812,411922,0
30813,411923,0
30814,411924,0
30815,411925,1
30816,411926,0
30817,411927,0
30818,411928,0
30819,411929,0
30820,411930,0
30821,411931,0
30822,411932,0
30823,411933,0
30824,411934,0
30825,411935,0
30826,411936,0
30827,411937,1
30828,411938,0
30829,411939,0
30830,411940,0
30831,411941,0
30832,411942,0
30833,411943,0
30834,411944,0
30835,411945,0
30836,411946,1
30837,411947,0
30838,411948,0
30839,411949,1
30840,411950,0
30841,411951,0
30842,411952,1
30843,411953,0
30844,411954,0
30845,411955,1
30846,411956,1
30847,411957,0
30848,411958,0
30849,411959,0
30850,411960,0
30851,411961,0
30852,411962,1
30853,411963,0
30854,411964,0
30855,411965,0
30856,411966,0
30857,411967,1
30858,411968,0
30859,411969,0
30860,411970,0
30861,411971,0
30862,411972,1
30863,411973,1
30864,411974,0
30865,411975,0
30866,411976,0
30867,411977,1
30868,411978,0
30869,411979,0
30870,411980,0
30871,411981,1
30872,411982,1
30873,411983,0
30874,411984,0
30875,411985,1
30876,411986,1
30877,411987,0
30878,411988,0
30879,411989,0
30880,411990,1
30881,411991,0
30882,411992,0
30883,411993,0
30884,411994,0
30885,411995,1
30886,411996,0
30887,411997,0
30888,411998,0
30889,411999,0
30890,412000,0
30891,412001,0
30892,412002,1
30893,412003,1
30894,412004,0
30895,412005,1
30896,412006,1
30897,412007,0
30898,412008,0
30899,412009,0
30900,412010,0
30901,412011,0
30902,412012,0
30903,412013,1
30904,412014,0
30905,412015,1
30906,412016,0
30907,412017,0
30908,412018,1
30909,412019,0
30910,412020,0
30911,412021,0
30912,412022,1
30913,412023,0
30914,412024,0
30915,412025,1
30916,412026,1
30917,412027,0
30918,412028,0
30919,412029,0
30920,412030,1
30921,412031,0
30922,412032,0
30923,412033,0
30924,412034,0
30925,412035,0
30926,412036,0
30927,412037,0
30928,412038,0
30929,412039,1
30930,412040,0
30931,412041,0
30932,412042,0
30933,412043,0
30934,412044,0
30935,412045,0
30936,412046,0
30937,412047,0
30938,412048,0
30939,412049,1
30940,412050,0
30941,412051,0
30942,412052,0
30943,412053,0
30944,412054,0
30945,412055,0
30946,412056,0
30947,412057,0
30948,412058,0
30949,412059,0
30950,412060,0
30951,412061,0
30952,412062,0
30953,412063,0
30954,412064,1
30955,412065,0
30956,412066,0
30957,412067,1
30958,412068,0
30959,412069,1
30960,412070,0
30961,412071,0
30962,412072,0
30963,412073,0
30964,412074,0
30965,412075,0
30966,412076,0
30967,412077,1
30968,412078,0
30969,412079,0
30970,412080,0
30971,412081,0
30972,412082,0
30973,412083,0
30974,412084,0
30975,412085,0
30976,412086,0
30977,412087,0
30978,412088,0
30979,412089,0
30980,412090,0
30981,412091,0
30982,412092,0
30983,412093,0
30984,412094,0
30985,412095,0
30986,412096,0
30987,412097,0
30988,412098,0
30989,412099,0
30990,412100,0
30991,412101,0
30992,412102,1
30993,412103,0
30994,412104,0
30995,412105,0
30996,412106,0
30997,412107,0
30998,412108,0
30999,412109,1
31000,412110,0
31001,412111,0
31002,412112,0
31003,412113,0
31004,412114,0
31005,412115,0
31006,412116,0
31007,412117,0
31008,412118,1
31009,412119,0
31010,412120,0
31011,412121,1
31012,412122,0
31013,412123,0
31014,412124,0
31015,412125,1
31016,412126,0
31017,412127,0
31018,412128,0
31019,412129,1
31020,412130,1
31021,412131,0
31022,412132,0
31023,412133,0
31024,412134,0
31025,412135,0
31026,412136,0
31027,412137,0
31028,412138,1
31029,412139,0
31030,412140,0
31031,412141,0
31032,412142,0
31033,412143,0
31034,412144,0
31035,412145,0
31036,412146,0
31037,412147,0
31038,412148,1
31039,412149,1
31040,412150,0
31041,412151,0
31042,412152,0
31043,412153,0
31044,412154,0
31045,412155,0
31046,412156,0
31047,412157,1
31048,412158,0
31049,412159,0
31050,412160,0
31051,412161,0
31052,412162,0
31053,412163,0
31054,412164,0
31055,412165,0
31056,412166,1
31057,412167,0
31058,412168,0
31059,412169,0
31060,412170,0
31061,412171,0
31062,412172,1
31063,412173,0
31064,412174,1
31065,412175,0
31066,412176,0
31067,412177,0
31068,412178,0
31069,412179,0
31070,412180,0
31071,412181,1
31072,412182,0
31073,412183,0
31074,412184,1
31075,412185,0
31076,412186,1
31077,412187,1
31078,412188,0
31079,412189,0
31080,412190,0
31081,412191,1
31082,412192,0
31083,412193,1
31084,412194,0
31085,412195,0
31086,412196,0
31087,412197,0
31088,412198,1
31089,412199,1
31090,412200,0
31091,412201,0
31092,412202,0
31093,412203,0
31094,412204,0
31095,412205,0
31096,412206,0
31097,412207,0
31098,412208,0
31099,412209,0
31100,412210,0
31101,412211,0
31102,412212,1
31103,412213,0
31104,412214,0
31105,412215,0
31106,412216,0
31107,412217,0
31108,412218,1
31109,412219,0
31110,412220,1
31111,412221,0
31112,412222,0
31113,412223,0
31114,412224,0
31115,412225,1
31116,412226,0
31117,412227,0
31118,412228,0
31119,412229,0
31120,412230,0
31121,412231,0
31122,412232,0
31123,412233,0
31124,412234,1
31125,412235,0
31126,412236,0
31127,412237,0
31128,412238,0
31129,412239,0
31130,412240,0
31131,412241,0
31132,412242,0
31133,412243,0
31134,412244,0
31135,412245,0
31136,412246,0
31137,412247,1
31138,412248,0
31139,412249,0
31140,412250,0
31141,412251,0
31142,412252,0
31143,412253,0
31144,412254,0
31145,412255,0
31146,412256,1
31147,412257,1
31148,412258,1
31149,412259,0
31150,412260,0
31151,412261,0
31152,412262,0
31153,412263,1
31154,412264,0
31155,412265,1
31156,412266,0
31157,412267,0
31158,412268,0
31159,412269,0
31160,412270,0
31161,412271,0
31162,412272,0
31163,412273,0
31164,412274,1
31165,412275,1
31166,412276,1
31167,412277,0
31168,412278,1
31169,412279,1
31170,412280,0
31171,412281,0
31172,412282,0
31173,412283,0
31174,412284,1
31175,412285,1
31176,412286,0
31177,412287,1
31178,412288,0
31179,412289,1
31180,412290,1
31181,412291,0
31182,412292,0
31183,412293,0
31184,412294,0
31185,412295,1
31186,412296,0
31187,412297,0
31188,412298,0
31189,412299,0
31190,412300,0
31191,412301,0
31192,412302,0
31193,412303,1
31194,412304,1
31195,412305,0
31196,412306,0
31197,412307,1
31198,412308,0
31199,412309,0
31200,412310,1
31201,412311,0
31202,412312,0
31203,412313,0
31204,412314,0
31205,412315,0
31206,412316,1
31207,412317,0
31208,412318,1
31209,412319,0
31210,412320,0
31211,412321,0
31212,412322,1
31213,412323,0
31214,412324,1
31215,412325,0
31216,412326,0
31217,412327,0
31218,412328,0
31219,412329,1
31220,412330,1
31221,412331,0
31222,412332,0
31223,412333,0
31224,412334,0
31225,412335,1
31226,412336,0
31227,412337,1
31228,412338,0
31229,412339,0
31230,412340,0
31231,412341,1
31232,412342,0
31233,412343,0
31234,412344,0
31235,412345,0
31236,412346,0
31237,412347,0
31238,412348,1
31239,412349,0
31240,412350,1
31241,412351,0
31242,412352,0
31243,412353,0
31244,412354,0
31245,412355,0
31246,412356,0
31247,412357,0
31248,412358,1
31249,412359,0
31250,412360,1
31251,412361,0
31252,412362,1
31253,412363,0
31254,412364,0
31255,412365,0
31256,412366,1
31257,412367,0
31258,412368,1
31259,412369,0
31260,412370,0
31261,412371,1
31262,412372,0
31263,412373,1
31264,412374,0
31265,412375,0
31266,412376,0
31267,412377,0
31268,412378,0
31269,412379,0
31270,412380,0
31271,412381,0
31272,412382,0
31273,412383,0
31274,412384,0
31275,412385,0
31276,412386,0
31277,412387,0
31278,412388,1
31279,412389,0
31280,412390,1
31281,412391,0
31282,412392,0
31283,412393,0
31284,412394,0
31285,412395,0
31286,412396,0
31287,412397,0
31288,412398,0
31289,412399,0
31290,412400,0
31291,412401,0
31292,412402,0
31293,412403,0
31294,412404,0
31295,412405,0
31296,412406,1
31297,412407,0
31298,412408,1
31299,412409,1
31300,412410,1
31301,412411,0
31302,412412,0
31303,412413,0
31304,412414,0
31305,412415,0
31306,412416,0
31307,412417,1
31308,412418,0
31309,412419,0
31310,412420,0
31311,412421,1
31312,412422,0
31313,412423,0
31314,412424,0
31315,412425,0
31316,412426,1
31317,412427,0
31318,412428,0
31319,412429,0
31320,412430,0
31321,412431,0
31322,412432,0
31323,412433,0
31324,412434,0
31325,412435,1
31326,412436,0
31327,412437,0
31328,412438,1
31329,412439,0
31330,412440,0
31331,412441,0
31332,412442,0
31333,412443,1
31334,412444,0
31335,412445,0
31336,412446,0
31337,412447,0
31338,412448,1
31339,412449,0
31340,412450,1
31341,412451,0
31342,412452,0
31343,412453,0
31344,412454,0
31345,412455,0
31346,412456,1
31347,412457,0
31348,412458,0
31349,412459,0
31350,412460,0
31351,412461,0
31352,412462,0
31353,412463,0
31354,412464,0
31355,412465,1
31356,412466,0
31357,412467,1
31358,412468,0
31359,412469,0
31360,412470,0
31361,412471,0
31362,412472,0
31363,412473,0
31364,412474,0
31365,412475,0
31366,412476,0
31367,412477,0
31368,412478,0
31369,412479,0
31370,412480,1
31371,412481,0
31372,412482,0
31373,412483,1
31374,412484,0
31375,412485,0
31376,412486,0
31377,412487,0
31378,412488,0
31379,412489,0
31380,412490,0
31381,412491,0
31382,412492,1
31383,412493,0
31384,412494,0
31385,412495,0
31386,412496,0
31387,412497,0
31388,412498,0
31389,412499,0
31390,412500,0
31391,412501,0
31392,412502,0
31393,412503,0
31394,412504,0
31395,412505,0
31396,412506,0
31397,412507,0
31398,412508,0
31399,412509,1
31400,412510,0
31401,412511,0
31402,412512,0
31403,412513,0
31404,412514,0
31405,412515,0
31406,412516,0
31407,412517,0
31408,412518,1
31409,412519,0
31410,412520,0
31411,412521,1
31412,412522,1
31413,412523,0
31414,412524,0
31415,412525,0
31416,412526,0
31417,412527,0
31418,412528,0
31419,412529,0
31420,412530,1
31421,412531,0
31422,412532,1
31423,412533,0
31424,412534,0
31425,412535,0
31426,412536,0
31427,412537,0
31428,412538,1
31429,412539,0
31430,412540,0
31431,412541,0
31432,412542,0
31433,412543,0
31434,412544,0
31435,412545,1
31436,412546,0
31437,412547,0
31438,412548,0
31439,412549,0
31440,412550,0
31441,412551,0
31442,412552,0
31443,412553,0
31444,412554,1
31445,412555,0
31446,412556,1
31447,412557,0
31448,412558,1
31449,412559,0
31450,412560,0
31451,412561,0
31452,412562,0
31453,412563,0
31454,412564,1
31455,412565,0
31456,412566,1
31457,412567,0
31458,412568,0
31459,412569,0
31460,412570,0
31461,412571,0
31462,412572,0
31463,412573,0
31464,412574,0
31465,412575,1
31466,412576,0
31467,412577,1
31468,412578,0
31469,412579,0
31470,412580,0
31471,412581,0
31472,412582,0
31473,412583,0
31474,412584,1
31475,412585,0
31476,412586,0
31477,412587,0
31478,412588,0
31479,412589,0
31480,412590,1
31481,412591,0
31482,412592,0
31483,412593,0
31484,412594,0
31485,412595,1
31486,412596,0
31487,412597,0
31488,412598,0
31489,412599,0
31490,412600,0
31491,412601,0
31492,412602,1
31493,412603,0
31494,412604,0
31495,412605,1
31496,412606,0
31497,412607,0
31498,412608,0
31499,412609,0
31500,412610,0
31501,412611,0
31502,412612,0
31503,412613,1
31504,412614,1
31505,412615,0
31506,412616,0
31507,412617,1
31508,412618,0
31509,412619,1
31510,412620,0
31511,412621,0
31512,412622,0
31513,412623,0
31514,412624,0
31515,412625,0
31516,412626,0
31517,412627,0
31518,412628,0
31519,412629,0
31520,412630,0
31521,412631,0
31522,412632,0
31523,412633,0
31524,412634,0
31525,412635,0
31526,412636,0
31527,412637,0
31528,412638,0
31529,412639,1
31530,412640,0
31531,412641,1
31532,412642,0
31533,412643,0
31534,412644,0
31535,412645,0
31536,412646,0
31537,412647,1
31538,412648,1
31539,412649,0
31540,412650,0
31541,412651,0
31542,412652,0
31543,412653,0
31544,412654,0
31545,412655,1
31546,412656,0
31547,412657,0
31548,412658,0
31549,412659,0
31550,412660,0
31551,412661,1
31552,412662,0
31553,412663,0
31554,412664,0
31555,412665,1
31556,412666,0
31557,412667,0
31558,412668,0
31559,412669,1
31560,412670,0
31561,412671,0
31562,412672,0
31563,412673,1
31564,412674,0
31565,412675,0
31566,412676,0
31567,412677,0
31568,412678,0
31569,412679,0
31570,412680,0
31571,412681,0
31572,412682,0
31573,412683,0
31574,412684,0
31575,412685,0
31576,412686,0
31577,412687,0
31578,412688,0
31579,412689,0
31580,412690,1
31581,412691,0
31582,412692,0
31583,412693,0
31584,412694,1
31585,412695,1
31586,412696,0
31587,412697,1
31588,412698,1
31589,412699,0
31590,412700,0
31591,412701,0
31592,412702,0
31593,412703,0
31594,412704,0
31595,412705,0
31596,412706,0
31597,412707,0
31598,412708,0
31599,412709,0
31600,412710,1
31601,412711,0
31602,412712,0
31603,412713,0
31604,412714,0
31605,412715,0
31606,412716,0
31607,412717,0
31608,412718,1
31609,412719,0
31610,412720,0
31611,412721,0
31612,412722,0
31613,412723,0
31614,412724,1
31615,412725,0
31616,412726,1
31617,412727,1
31618,412728,1
31619,412729,0
31620,412730,1
31621,412731,0
31622,412732,1
31623,412733,0
31624,412734,0
31625,412735,0
31626,412736,0
31627,412737,0
31628,412738,0
31629,412739,0
31630,412740,1
31631,412741,0
31632,412742,0
31633,412743,0
31634,412744,0
31635,412745,1
31636,412746,0
31637,412747,0
31638,412748,0
31639,412749,0
31640,412750,1
31641,412751,0
31642,412752,1
31643,412753,0
31644,412754,0
31645,412755,0
31646,412756,0
31647,412757,0
31648,412758,0
31649,412759,0
31650,412760,0
31651,412761,0
31652,412762,0
31653,412763,0
31654,412764,0
31655,412765,0
31656,412766,0
31657,412767,0
31658,412768,0
31659,412769,0
31660,412770,0
31661,412771,1
31662,412772,1
31663,412773,0
31664,412774,1
31665,412775,1
31666,412776,1
31667,412777,0
31668,412778,0
31669,412779,0
31670,412780,1
31671,412781,0
31672,412782,1
31673,412783,1
31674,412784,0
31675,412785,0
31676,412786,0
31677,412787,0
31678,412788,0
31679,412789,0
31680,412790,1
31681,412791,1
31682,412792,0
31683,412793,0
31684,412794,0
31685,412795,0
31686,412796,0
31687,412797,0
31688,412798,0
31689,412799,0
31690,412800,0
31691,412801,1
31692,412802,1
31693,412803,0
31694,412804,0
31695,412805,0
31696,412806,0
31697,412807,0
31698,412808,0
31699,412809,0
31700,412810,0
31701,412811,0
31702,412812,0
31703,412813,0
31704,412814,0
31705,412815,0
31706,412816,0
31707,412817,0
31708,412818,0
31709,412819,1
31710,412820,0
31711,412821,0
31712,412822,0
31713,412823,0
31714,412824,0
31715,412825,0
31716,412826,0
31717,412827,0
31718,412828,0
31719,412829,0
31720,412830,0
31721,412831,0
31722,412832,0
31723,412833,0
31724,412834,0
31725,412835,0
31726,412836,0
31727,412837,0
31728,412838,0
31729,412839,1
31730,412840,0
31731,412841,0
31732,412842,1
31733,412843,0
31734,412844,0
31735,412845,0
31736,412846,0
31737,412847,1
31738,412848,0
31739,412849,0
31740,412850,1
31741,412851,0
31742,412852,0
31743,412853,0
31744,412854,0
31745,412855,0
31746,412856,0
31747,412857,0
31748,412858,0
31749,412859,0
31750,412860,0
31751,412861,0
31752,412862,0
31753,412863,0
31754,412864,0
31755,412865,0
31756,412866,0
31757,412867,0
31758,412868,0
31759,412869,0
31760,412870,0
31761,412871,1
31762,412872,0
31763,412873,0
31764,412874,0
31765,412875,1
31766,412876,1
31767,412877,0
31768,412878,0
31769,412879,0
31770,412880,0
31771,412881,0
31772,412882,1
31773,412883,0
31774,412884,0
31775,412885,1
31776,412886,0
31777,412887,1
31778,412888,1
31779,412889,0
31780,412890,0
31781,412891,0
31782,412892,1
31783,412893,0
31784,412894,1
31785,412895,0
31786,412896,0
31787,412897,1
31788,412898,0
31789,412899,1
31790,412900,1
31791,412901,0
31792,412902,0
31793,412903,1
31794,412904,0
31795,412905,0
31796,412906,1
31797,412907,0
31798,412908,0
31799,412909,1
31800,412910,0
31801,412911,0
31802,412912,0
31803,412913,0
31804,412914,0
31805,412915,1
31806,412916,0
31807,412917,1
31808,412918,1
31809,412919,0
31810,412920,1
31811,412921,0
31812,412922,0
31813,412923,1
31814,412924,0
31815,412925,0
31816,412926,1
31817,412927,0
31818,412928,0
31819,412929,0
31820,412930,0
31821,412931,0
31822,412932,0
31823,412933,0
31824,412934,0
31825,412935,1
31826,412936,0
31827,412937,1
31828,412938,0
31829,412939,1
31830,412940,0
31831,412941,0
31832,412942,0
31833,412943,0
31834,412944,0
31835,412945,1
31836,412946,1
31837,412947,1
31838,412948,0
31839,412949,0
31840,412950,0
31841,412951,1
31842,412952,1
31843,412953,1
31844,412954,0
31845,412955,0
31846,412956,1
31847,412957,0
31848,412958,0
31849,412959,0
31850,412960,0
31851,412961,0
31852,412962,0
31853,412963,0
31854,412964,0
31855,412965,0
31856,412966,0
31857,412967,0
31858,412968,1
31859,412969,0
31860,412970,0
31861,412971,0
31862,412972,1
31863,412973,0
31864,412974,1
31865,412975,0
31866,412976,0
31867,412977,0
31868,412978,0
31869,412979,0
31870,412980,0
31871,412981,0
31872,412982,0
31873,412983,1
31874,412984,1
31875,412985,0
31876,412986,1
31877,412987,0
31878,412988,0
31879,412989,0
31880,412990,0
31881,412991,1
31882,412992,0
31883,412993,1
31884,412994,0
31885,412995,0
31886,412996,0
31887,412997,0
31888,412998,0
31889,412999,0
31890,413000,0
31891,413001,0
31892,413002,0
31893,413003,0
31894,413004,0
31895,413005,0
31896,413006,1
31897,413007,0
31898,413008,1
31899,413009,0
31900,413010,0
31901,413011,0
31902,413012,1
31903,413013,0
31904,413014,0
31905,413015,0
31906,413016,0
31907,413017,0
31908,413018,0
31909,413019,0
31910,413020,1
31911,413021,1
31912,413022,0
31913,413023,1
31914,413024,0
31915,413025,0
31916,413026,1
31917,413027,0
31918,413028,0
31919,413029,0
31920,413030,1
31921,413031,1
31922,413032,0
31923,413033,0
31924,413034,0
31925,413035,0
31926,413036,0
31927,413037,0
31928,413038,1
31929,413039,1
31930,413040,0
31931,413041,1
31932,413042,0
31933,413043,0
31934,413044,0
31935,413045,0
31936,413046,0
31937,413047,0
31938,413048,0
31939,413049,0
31940,413050,0
31941,413051,0
31942,413052,0
31943,413053,0
31944,413054,1
31945,413055,0
31946,413056,0
31947,413057,1
31948,413058,0
31949,413059,0
31950,413060,0
31951,413061,0
31952,413062,0
31953,413063,1
31954,413064,0
31955,413065,1
31956,413066,1
31957,413067,0
31958,413068,0
31959,413069,0
31960,413070,0
31961,413071,0
31962,413072,0
31963,413073,0
31964,413074,0
31965,413075,0
31966,413076,1
31967,413077,0
31968,413078,0
31969,413079,1
31970,413080,0
31971,413081,0
31972,413082,0
31973,413083,0
31974,413084,0
31975,413085,0
31976,413086,0
31977,413087,0
31978,413088,1
31979,413089,1
31980,413090,0
31981,413091,1
31982,413092,0
31983,413093,0
31984,413094,1
31985,413095,1
31986,413096,0
31987,413097,0
31988,413098,0
31989,413099,0
31990,413100,0
31991,413101,0
31992,413102,0
31993,413103,0
31994,413104,1
31995,413105,0
31996,413106,0
31997,413107,1
31998,413108,0
31999,413109,0
32000,413110,0
32001,413111,0
32002,413112,1
32003,413113,0
32004,413114,0
32005,413115,0
32006,413116,0
32007,413117,0
32008,413118,0
32009,413119,0
32010,413120,0
32011,413121,0
32012,413122,0
32013,413123,0
32014,413124,0
32015,413125,0
32016,413126,0
32017,413127,0
32018,413128,0
32019,413129,0
32020,413130,0
32021,413131,0
32022,413132,0
32023,413133,1
32024,413134,0
32025,413135,0
32026,413136,0
32027,413137,0
32028,413138,1
32029,413139,1
32030,413140,0
32031,413141,0
32032,413142,0
32033,413143,0
32034,413144,1
32035,413145,0
32036,413146,0
32037,413147,0
32038,413148,0
32039,413149,0
32040,413150,0
32041,413151,1
32042,413152,0
32043,413153,0
32044,413154,0
32045,413155,0
32046,413156,0
32047,413157,0
32048,413158,0
32049,413159,1
32050,413160,0
32051,413161,1
32052,413162,0
32053,413163,0
32054,413164,1
32055,413165,0
32056,413166,0
32057,413167,0
32058,413168,0
32059,413169,0
32060,413170,0
32061,413171,0
32062,413172,0
32063,413173,1
32064,413174,1
32065,413175,0
32066,413176,0
32067,413177,0
32068,413178,0
32069,413179,0
32070,413180,0
32071,413181,0
32072,413182,0
32073,413183,1
32074,413184,1
32075,413185,0
32076,413186,0
32077,413187,0
32078,413188,0
32079,413189,0
32080,413190,0
32081,413191,0
32082,413192,0
32083,413193,0
32084,413194,0
32085,413195,0
32086,413196,0
32087,413197,0
32088,413198,0
32089,413199,0
32090,413200,1
32091,413201,1
32092,413202,0
32093,413203,1
32094,413204,1
32095,413205,0
32096,413206,0
32097,413207,0
32098,413208,0
32099,413209,1
32100,413210,0
32101,413211,0
32102,413212,1
32103,413213,0
32104,413214,0
32105,413215,1
32106,413216,0
32107,413217,1
32108,413218,0
32109,413219,0
32110,413220,1
32111,413221,0
32112,413222,0
32113,413223,0
32114,413224,0
32115,413225,0
32116,413226,0
32117,413227,0
32118,413228,0
32119,413229,0
32120,413230,0
32121,413231,0
32122,413232,0
32123,413233,0
32124,413234,0
32125,413235,1
32126,413236,0
32127,413237,1
32128,413238,0
32129,413239,0
32130,413240,1
32131,413241,0
32132,413242,1
32133,413243,1
32134,413244,0
32135,413245,0
32136,413246,0
32137,413247,0
32138,413248,0
32139,413249,0
32140,413250,1
32141,413251,1
32142,413252,1
32143,413253,0
32144,413254,0
32145,413255,1
32146,413256,1
32147,413257,0
32148,413258,0
32149,413259,0
32150,413260,0
32151,413261,0
32152,413262,1
32153,413263,1
32154,413264,1
32155,413265,0
32156,413266,0
32157,413267,1
32158,413268,0
32159,413269,0
32160,413270,0
32161,413271,0
32162,413272,1
32163,413273,0
32164,413274,0
32165,413275,0
32166,413276,0
32167,413277,1
32168,413278,0
32169,413279,0
32170,413280,1
32171,413281,0
32172,413282,1
32173,413283,0
32174,413284,0
32175,413285,0
32176,413286,1
32177,413287,1
32178,413288,0
32179,413289,0
32180,413290,0
32181,413291,0
32182,413292,0
32183,413293,0
32184,413294,0
32185,413295,0
32186,413296,0
32187,413297,0
32188,413298,0
32189,413299,0
32190,413300,0
32191,413301,0
32192,413302,0
32193,413303,1
32194,413304,1
32195,413305,0
32196,413306,0
32197,413307,0
32198,413308,0
32199,413309,0
32200,413310,0
32201,413311,0
32202,413312,0
32203,413313,0
32204,413314,0
32205,413315,1
32206,413316,0
32207,413317,1
32208,413318,0
32209,413319,0
32210,413320,1
32211,413321,1
32212,413322,1
32213,413323,0
32214,413324,1
32215,413325,0
32216,413326,0
32217,413327,1
32218,413328,0
32219,413329,0
32220,413330,0
32221,413331,0
32222,413332,0
32223,413333,0
32224,413334,0
32225,413335,1
32226,413336,0
32227,413337,0
32228,413338,0
32229,413339,0
32230,413340,0
32231,413341,1
32232,413342,0
32233,413343,0
32234,413344,0
32235,413345,0
32236,413346,0
32237,413347,0
32238,413348,0
32239,413349,1
32240,413350,0
32241,413351,0
32242,413352,1
32243,413353,0
32244,413354,0
32245,413355,0
32246,413356,0
32247,413357,0
32248,413358,0
32249,413359,0
32250,413360,0
32251,413361,0
32252,413362,0
32253,413363,0
32254,413364,0
32255,413365,0
32256,413366,0
32257,413367,0
32258,413368,1
32259,413369,0
32260,413370,0
32261,413371,1
32262,413372,0
32263,413373,1
32264,413374,0
32265,413375,1
32266,413376,1
32267,413377,1
32268,413378,0
32269,413379,0
32270,413380,0
32271,413381,0
32272,413382,0
32273,413383,0
32274,413384,0
32275,413385,1
32276,413386,0
32277,413387,0
32278,413388,0
32279,413389,1
32280,413390,0
32281,413391,0
32282,413392,1
32283,413393,0
32284,413394,1
32285,413395,1
32286,413396,0
32287,413397,0
32288,413398,0
32289,413399,0
32290,413400,0
32291,413401,1
32292,413402,0
32293,413403,0
32294,413404,0
32295,413405,0
32296,413406,0
32297,413407,0
32298,413408,0
32299,413409,0
32300,413410,0
32301,413411,0
32302,413412,1
32303,413413,0
32304,413414,0
32305,413415,0
32306,413416,0
32307,413417,0
32308,413418,1
32309,413419,0
32310,413420,1
32311,413421,0
32312,413422,0
32313,413423,1
32314,413424,0
32315,413425,0
32316,413426,0
32317,413427,0
32318,413428,1
32319,413429,0
32320,413430,0
32321,413431,1
32322,413432,1
32323,413433,1
32324,413434,1
32325,413435,0
32326,413436,0
32327,413437,0
32328,413438,0
32329,413439,0
32330,413440,0
32331,413441,0
32332,413442,1
32333,413443,0
32334,413444,0
32335,413445,0
32336,413446,1
32337,413447,1
32338,413448,0
32339,413449,0
32340,413450,0
32341,413451,0
32342,413452,1
32343,413453,0
32344,413454,0
32345,413455,1
32346,413456,0
32347,413457,0
32348,413458,1
32349,413459,0
32350,413460,0
32351,413461,1
32352,413462,0
32353,413463,0
32354,413464,0
32355,413465,0
32356,413466,0
32357,413467,0
32358,413468,0
32359,413469,1
32360,413470,0
32361,413471,0
32362,413472,1
32363,413473,0
32364,413474,1
32365,413475,0
32366,413476,0
32367,413477,1
32368,413478,0
32369,413479,1
32370,413480,0
32371,413481,1
32372,413482,0
32373,413483,1
32374,413484,0
32375,413485,0
32376,413486,1
32377,413487,0
32378,413488,1
32379,413489,0
32380,413490,0
32381,413491,0
32382,413492,1
32383,413493,0
32384,413494,0
32385,413495,0
32386,413496,1
32387,413497,0
32388,413498,0
32389,413499,0
32390,413500,1
32391,413501,1
32392,413502,0
32393,413503,0
32394,413504,1
32395,413505,0
32396,413506,1
